timestamp ecg beat_detected ibi
4040507532.0 1.5982404708 0 415936.0
4040511524.0 1.9696969985 0 419928.0
4040515516.0 2.0136852264 0 423920.0
4040519516.0 1.7057673931 0 427920.0
4040523520.0 1.4760508537 0 431924.0
4040527508.0 1.6373411178 0 435912.0
4040531520.0 1.9941349029 0 439924.0
4040535516.0 2.0039100646 0 443920.0
4040539500.0 1.6911046504 0 447904.0
4040543500.0 1.4613881111 0 451904.0
4040547516.0 1.6471162796 0 455920.0
4040551528.0 1.9990224838 0 459932.0
4040555516.0 2.0527858734 0 463920.0
4040559516.0 1.7546432018 0 467920.0
4040563524.0 1.5151515007 0 471928.0
4040567524.0 1.6520038604 0 475928.0
4040571520.0 1.989247322 0 479924.0
4040575516.0 2.0332355499 0 483920.0
4040579516.0 1.7595307826 0 487920.0
4040583516.0 1.539589405 0 491920.0
4040587508.0 1.6764417648 0 495912.0
4040591524.0 2.0039100646 0 499928.0
4040595504.0 2.0381231307 0 503908.0
4040599496.0 1.7399804592 0 507900.0
4040603496.0 1.4760508537 0 511900.0
4040607484.0 1.5835777282 0 515888.0
4040611496.0 1.9061583518 0 519900.0
4040615500.0 1.9403715133 0 523904.0
4040619508.0 1.6422286987 0 527912.0
4040623520.0 1.4369501113 0 531924.0
4040627524.0 1.6275659561 0 535928.0
4040631544.0 1.9745845794 0 539948.0
4040635552.0 1.9794721603 0 543956.0
4040639548.0 1.6324535369 0 547952.0
4040643548.0 1.412512207 0 551952.0
4040647548.0 1.59335289 0 555952.0
4040651552.0 1.9648094177 0 559956.0
4040655548.0 1.989247322 0 563952.0
4040659548.0 1.6911046504 0 567952.0
4040663540.0 1.4760508537 0 571944.0
4040667528.0 1.6520038604 0 575932.0
4040671516.0 2.0234603881 0 579920.0
4040675516.0 2.0869989395 0 583920.0
4040679508.0 1.7937438488 0 587912.0
4040683508.0 1.5738025665 0 591912.0
4040687520.0 1.7497556209 0 595924.0
4040691516.0 2.1309874057 0 599920.0
4040695508.0 2.2091886997 0 603912.0
4040699508.0 1.9110459327 0 607912.0
4040703508.0 1.6422286987 0 611912.0
4040707516.0 1.7057673931 0 615920.0
4040711524.0 2.0136852264 0 619928.0
4040715524.0 2.0332355499 0 623928.0
4040719528.0 1.7155425548 0 627932.0
4040723524.0 1.4711632728 0 631928.0
4040727524.0 1.6177907943 0 635928.0
4040731528.0 1.9599218368 0 639932.0
4040735528.0 1.9745845794 0 643932.0
4040739540.0 1.6568914413 0 647944.0
4040743548.0 1.4369501113 0 651952.0
4040747556.0 1.5640274047 0 655960.0
4040751548.0 1.9208210945 0 659952.0
4040755552.0 1.9648094177 0 663956.0
4040759548.0 1.6813293457 0 667952.0
4040763564.0 1.4222873687 0 671968.0
4040767564.0 1.5738025665 0 675968.0
4040771556.0 1.9305962562 0 679960.0
